No.,Time,Source,Destination,Time2,Time1,Delay,Delay2,Delay1,Jitter,,,,
35684,588.352736,192.168.1.139,52.217.225.97,588.352736,588.352736,0,0,0,0,,,,
35685,588.352736,192.168.1.139,52.217.225.97,588.352736,588.352736,0,0,0,0,,,,
35686,588.352736,192.168.1.139,52.217.225.97,588.352736,588.352736,0,0,0,0,,,,
35687,588.352736,192.168.1.139,52.217.225.97,588.352736,588.352736,0,0.000154,-0.000154,0.000308,,,,
35688,588.352736,192.168.1.139,52.217.225.97,588.35289,588.352736,0.000154,4.20E-05,0.000112,-7.00E-05,,,,
35689,588.35289,52.217.225.97,192.168.1.139,588.352932,588.35289,4.20E-05,0,4.20E-05,-4.20E-05,,,,
35690,588.352932,192.168.1.139,52.217.225.97,588.352932,588.352932,0,0.00368,-0.00368,0.00736,,,,
35691,588.352932,192.168.1.139,52.217.225.97,588.356612,588.352932,0.00368,0,0.00368,-0.00368,,,,
35692,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35693,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35694,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35695,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35696,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35697,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,0,0,0,,,,
35698,588.356612,52.217.225.97,192.168.1.139,588.356612,588.356612,0,9.10E-05,-9.10E-05,0.000182,,,,
35699,588.356612,52.217.225.97,192.168.1.139,588.356703,588.356612,9.10E-05,0,9.10E-05,-9.10E-05,,,,
35700,588.356703,192.168.1.139,52.217.225.97,588.356703,588.356703,0,0,0,0,,,,
35701,588.356703,192.168.1.139,52.217.225.97,588.356703,588.356703,0,0,0,0,,,,
35702,588.356703,192.168.1.139,52.217.225.97,588.356703,588.356703,0,0.000137,-0.000137,0.000274,,,,
35703,588.356703,192.168.1.139,52.217.225.97,588.35684,588.356703,0.000137,0,0.000137,-0.000137,,,,
35704,588.35684,52.217.225.97,192.168.1.139,588.35684,588.35684,0,0.004043,-0.004043,0.008086,,,,
35705,588.35684,52.217.225.97,192.168.1.139,588.360883,588.35684,0.004043,0.054228,-0.050185,0.104413,,,,
35706,588.360883,52.217.225.97,192.168.1.139,588.415111,588.360883,0.054228,0,0.054228,-0.054228,,,,
35707,588.415111,192.168.1.139,52.217.225.97,588.415111,588.415111,0,0,0,0,,,,
35708,588.415111,192.168.1.139,52.217.225.97,588.415111,588.415111,0,0,0,0,,,,
35709,588.415111,192.168.1.139,52.217.225.97,588.415111,588.415111,0,0,0,0,,,,
35710,588.415111,192.168.1.139,52.217.225.97,588.415111,588.415111,0,0,0,0,,,,
35711,588.415111,192.168.1.139,52.217.225.97,588.415111,588.415111,0,0.061393,-0.061393,0.122786,,,,
35712,588.415111,192.168.1.139,52.217.225.97,588.476504,588.415111,0.061393,0.002918,0.058475,-0.055557,,,,
35713,588.476504,216.98.50.210,192.168.1.139,588.479422,588.476504,0.002918,0,0.002918,-0.002918,,,,
35714,588.479422,192.168.1.139,52.217.225.97,588.479422,588.479422,0,0,0,0,,,,
35715,588.479422,192.168.1.139,52.217.225.97,588.479422,588.479422,0,0,0,0,,,,
35716,588.479422,192.168.1.139,52.217.225.97,588.479422,588.479422,0,0,0,0,,,,
35717,588.479422,192.168.1.139,52.217.225.97,588.479422,588.479422,0,0,0,0,,,,
35718,588.479422,192.168.1.139,52.217.225.97,588.479422,588.479422,0,0.012345,-0.012345,0.02469,,,,
35719,588.479422,192.168.1.139,52.217.225.97,588.491767,588.479422,0.012345,0.000417,0.011928,-0.011511,,,,
35720,588.491767,192.168.1.155,224.0.0.251,588.492184,588.491767,0.000417,0.000826,-0.000409,0.001235,,,,
35721,588.492184,fe80::c3b:df18:d732:e07a,ff02::fb,588.49301,588.492184,0.000826,0.000766,6.00E-05,0.000706,,,,
35722,588.49301,192.168.1.6,224.0.0.251,588.493776,588.49301,0.000766,0.065203,-0.064437,0.12964,,,,
35723,588.493776,192.168.1.6,224.0.0.251,588.558979,588.493776,0.065203,0,0.065203,-0.065203,,,,
35724,588.558979,192.168.1.139,52.217.225.97,588.558979,588.558979,0,0,0,0,,,,
35725,588.558979,192.168.1.139,52.217.225.97,588.558979,588.558979,0,0,0,0,,,,
35726,588.558979,192.168.1.139,52.217.225.97,588.558979,588.558979,0,0,0,0,,,,
35727,588.558979,192.168.1.139,52.217.225.97,588.558979,588.558979,0,0,0,0,,,,
35728,588.558979,192.168.1.139,52.217.225.97,588.558979,588.558979,0,0.205805,-0.205805,0.41161,,,,
35729,588.558979,192.168.1.139,52.217.225.97,588.764784,588.558979,0.205805,0.031286,0.174519,-0.143233,,,,
35730,588.764784,192.168.1.139,52.217.225.97,588.79607,588.764784,0.031286,0,0.031286,-0.031286,,,,
35731,588.79607,216.98.50.210,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35732,588.79607,35.171.148.218,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35733,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35734,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35735,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35736,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35737,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35738,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35739,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35740,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35741,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35742,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35743,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35744,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35745,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35746,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35747,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35748,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35749,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35750,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0,0,0,,,,
35751,588.79607,52.217.225.97,192.168.1.139,588.79607,588.79607,0,0.000295,-0.000295,0.00059,,,,
35752,588.79607,52.217.225.97,192.168.1.139,588.796365,588.79607,0.000295,7.00E-06,0.000288,-0.000281,,,,
35753,588.796365,192.168.1.139,216.98.50.210,588.796372,588.796365,7.00E-06,8.30E-05,-7.60E-05,0.000159,,,,
35754,588.796372,192.168.1.139,35.171.148.218,588.796455,588.796372,8.30E-05,0,8.30E-05,-8.30E-05,,,,
35755,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35756,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35757,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35758,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35759,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35760,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35761,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35762,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35763,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35764,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35765,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35766,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35767,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35768,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35769,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35770,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35771,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35772,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35773,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35774,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35775,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35776,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0,0,0,,,,
35777,588.796455,192.168.1.139,52.217.225.97,588.796455,588.796455,0,0.000322,-0.000322,0.000644,,,,
35778,588.796455,192.168.1.139,52.217.225.97,588.796777,588.796455,0.000322,0.000184,0.000138,4.60E-05,,,,
35779,588.796777,192.168.1.139,35.171.148.218,588.796961,588.796777,0.000184,0,0.000184,-0.000184,,,,
35780,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35781,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35782,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35783,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35784,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35785,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35786,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35787,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35788,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35789,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35790,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0,0,0,,,,
35791,588.796961,52.217.225.97,192.168.1.139,588.796961,588.796961,0,0.094038,-0.094038,0.188076,,,,
35792,588.796961,52.217.225.97,192.168.1.139,588.890999,588.796961,0.094038,5.60E-05,0.093982,-0.093926,,,,
35793,588.890999,192.168.1.139,216.98.50.146,588.891055,588.890999,5.60E-05,2.40E-05,3.20E-05,-8.00E-06,,,,
35794,588.891055,192.168.1.139,216.98.50.146,588.891079,588.891055,2.40E-05,0.094274,-0.09425,0.188524,,,,
35795,588.891079,192.168.1.139,216.98.50.146,588.985353,588.891079,0.094274,0,0.094274,-0.094274,,,,
35796,588.985353,192.168.1.139,34.230.206.212,588.985353,588.985353,0,6.60E-05,-6.60E-05,0.000132,,,,
35797,588.985353,192.168.1.139,34.230.206.212,588.985419,588.985353,6.60E-05,0.11419,-0.114124,0.228314,,,,
35798,588.985419,192.168.1.139,34.230.206.212,589.099609,588.985419,0.11419,0,0.11419,-0.11419,,,,
35799,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0,0,0,,,,
35800,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0,0,0,,,,
35801,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0,0,0,,,,
35802,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0,0,0,,,,
35803,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0,0,0,,,,
35804,589.099609,52.217.225.97,192.168.1.139,589.099609,589.099609,0,0.000164,-0.000164,0.000328,,,,
35805,589.099609,52.217.225.97,192.168.1.139,589.099773,589.099609,0.000164,0.002325,-0.002161,0.004486,,,,
35806,589.099773,35.171.148.218,192.168.1.139,589.102098,589.099773,0.002325,0.000173,0.002152,-0.001979,,,,
35807,589.102098,35.171.148.218,192.168.1.139,589.102271,589.102098,0.000173,0,0.000173,-0.000173,,,,
35808,589.102271,35.171.148.218,192.168.1.139,589.102271,589.102271,0,0,0,0,,,,
35809,589.102271,35.171.148.218,192.168.1.139,589.102271,589.102271,0,0,0,0,,,,
35810,589.102271,35.171.148.218,192.168.1.139,589.102271,589.102271,0,0,0,0,,,,
35811,589.102271,35.171.148.218,192.168.1.139,589.102271,589.102271,0,0,0,0,,,,
35812,589.102271,35.171.148.218,192.168.1.139,589.102271,589.102271,0,0.000142,-0.000142,0.000284,,,,
35813,589.102271,52.217.225.97,192.168.1.139,589.102413,589.102271,0.000142,0.002518,-0.002376,0.004894,,,,
35814,589.102413,192.168.1.139,35.171.148.218,589.104931,589.102413,0.002518,0.001164,0.001354,-0.00019,,,,
35815,589.104931,192.168.1.139,35.171.148.218,589.106095,589.104931,0.001164,0,0.001164,-0.001164,,,,
35816,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35817,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35818,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35819,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35820,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35821,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35822,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35823,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0,0,0,,,,
35824,589.106095,52.217.225.97,192.168.1.139,589.106095,589.106095,0,0.041925,-0.041925,0.08385,,,,
35825,589.106095,52.217.225.97,192.168.1.139,589.14802,589.106095,0.041925,0,0.041925,-0.041925,,,,
35826,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35827,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35828,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35829,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35830,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35831,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35832,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0,0,0,,,,
35833,589.14802,52.217.225.97,192.168.1.139,589.14802,589.14802,0,0.00199,-0.00199,0.00398,,,,
35834,589.14802,52.217.225.97,192.168.1.139,589.15001,589.14802,0.00199,0.054844,-0.052854,0.107698,,,,
35835,589.15001,52.217.225.97,192.168.1.139,589.204854,589.15001,0.054844,0.053758,0.001086,0.052672,,,,
35836,589.204854,192.168.1.139,52.217.225.97,589.258612,589.204854,0.053758,0,0.053758,-0.053758,,,,
35837,589.258612,216.98.50.146,192.168.1.139,589.258612,589.258612,0,0.042166,-0.042166,0.084332,,,,
35838,589.258612,216.98.50.146,192.168.1.139,589.300778,589.258612,0.042166,0.100058,-0.057892,0.15795,,,,
35839,589.300778,192.168.1.139,216.98.50.146,589.400836,589.300778,0.100058,0,0.100058,-0.100058,,,,
35840,589.400836,34.230.206.212,192.168.1.139,589.400836,589.400836,0,0,0,0,,,,
35841,589.400836,34.230.206.212,192.168.1.139,589.400836,589.400836,0,0,0,0,,,,
35842,589.400836,34.230.206.212,192.168.1.139,589.400836,589.400836,0,0,0,0,,,,
35843,589.400836,34.230.206.212,192.168.1.139,589.400836,589.400836,0,0.000102,-0.000102,0.000204,,,,
35844,589.400836,34.230.206.212,192.168.1.139,589.400938,589.400836,0.000102,0.001452,-0.00135,0.002802,,,,
35845,589.400938,192.168.1.139,34.230.206.212,589.40239,589.400938,0.001452,0,0.001452,-0.001452,,,,
35846,589.40239,35.171.148.218,192.168.1.139,589.40239,589.40239,0,0,0,0,,,,
35847,589.40239,35.171.148.218,192.168.1.139,589.40239,589.40239,0,0.000123,-0.000123,0.000246,,,,
35848,589.40239,35.171.148.218,192.168.1.139,589.402513,589.40239,0.000123,0.002006,-0.001883,0.003889,,,,
35849,589.402513,192.168.1.139,35.171.148.218,589.404519,589.402513,0.002006,8.70E-05,0.001919,-0.001832,,,,
35850,589.404519,192.168.1.139,35.171.148.218,589.404606,589.404519,8.70E-05,0,8.70E-05,-8.70E-05,,,,
35851,589.404606,192.168.1.139,35.171.148.218,589.404606,589.404606,0,0,0,0,,,,
35852,589.404606,192.168.1.139,35.171.148.218,589.404606,589.404606,0,7.60E-05,-7.60E-05,0.000152,,,,
35853,589.404606,192.168.1.139,35.171.148.218,589.404682,589.404606,7.60E-05,0.00941,-0.009334,0.018744,,,,
35854,589.404682,192.168.1.139,35.171.148.218,589.414092,589.404682,0.00941,0.000358,0.009052,-0.008694,,,,
35855,589.414092,192.168.1.155,224.0.0.251,589.41445,589.414092,0.000358,0.014725,-0.014367,0.029092,,,,
35856,589.41445,fe80::c3b:df18:d732:e07a,ff02::fb,589.429175,589.41445,0.014725,0.000182,0.014543,-0.014361,,,,
35857,589.429175,192.168.1.139,34.230.206.212,589.429357,589.429175,0.000182,0.189264,-0.189082,0.378346,,,,
35858,589.429357,192.168.1.139,34.230.206.212,589.618621,589.429357,0.189264,0.055264,0.134,-0.078736,,,,
35859,589.618621,Fiberhom_a2:01:60,Broadcast,589.673885,589.618621,0.055264,0,0.055264,-0.055264,,,,
35860,589.673885,52.217.225.97,192.168.1.139,589.673885,589.673885,0,6.50E-05,-6.50E-05,0.00013,,,,
35861,589.673885,35.171.148.218,192.168.1.139,589.67395,589.673885,6.50E-05,0.00029,-0.000225,0.000515,,,,
35862,589.67395,192.168.1.139,52.217.225.97,589.67424,589.67395,0.00029,0.136927,-0.136637,0.273564,,,,
35863,589.67424,35.171.148.218,192.168.1.139,589.811167,589.67424,0.136927,0,0.136927,-0.136927,,,,
35864,589.811167,192.168.1.139,34.230.206.212,589.811167,589.811167,0,0.116104,-0.116104,0.232208,,,,
35865,589.811167,192.168.1.139,34.230.206.212,589.927271,589.811167,0.116104,0.057527,0.058577,-0.00105,,,,
35866,589.927271,192.168.1.147,192.168.1.255,589.984798,589.927271,0.057527,0.045144,0.012383,0.032761,,,,
35867,589.984798,192.168.1.139,34.230.206.212,590.029942,589.984798,0.045144,0.048764,-0.00362,0.052384,,,,
35868,590.029942,192.168.1.158,239.255.255.250,590.078706,590.029942,0.048764,0,0.048764,-0.048764,,,,
35869,590.078706,34.230.206.212,192.168.1.139,590.078706,590.078706,0,0,0,0,,,,
35870,590.078706,34.230.206.212,192.168.1.139,590.078706,590.078706,0,7.80E-05,-7.80E-05,0.000156,,,,
35871,590.078706,34.230.206.212,192.168.1.139,590.078784,590.078706,7.80E-05,0.000196,-0.000118,0.000314,,,,
35872,590.078784,192.168.1.139,34.230.206.212,590.07898,590.078784,0.000196,0,0.000196,-0.000196,,,,
35873,590.07898,35.171.148.218,192.168.1.139,590.07898,590.07898,0,0,0,0,,,,
35874,590.07898,35.171.148.218,192.168.1.139,590.07898,590.07898,0,0.000122,-0.000122,0.000244,,,,
35875,590.07898,34.230.206.212,192.168.1.139,590.079102,590.07898,0.000122,0.005632,-0.00551,0.011142,,,,
35876,590.079102,192.168.1.139,35.171.148.218,590.084734,590.079102,0.005632,0.00012,0.005512,-0.005392,,,,
35877,590.084734,192.168.1.139,35.171.148.218,590.084854,590.084734,0.00012,0,0.00012,-0.00012,,,,
35878,590.084854,192.168.1.139,35.171.148.218,590.084854,590.084854,0,0,0,0,,,,
35879,590.084854,192.168.1.139,35.171.148.218,590.084854,590.084854,0,0,0,0,,,,
35880,590.084854,192.168.1.139,35.171.148.218,590.084854,590.084854,0,9.90E-05,-9.90E-05,0.000198,,,,
35881,590.084854,192.168.1.139,35.171.148.218,590.084953,590.084854,9.90E-05,0.03612,-0.036021,0.072141,,,,
35882,590.084953,192.168.1.139,35.171.148.218,590.121073,590.084953,0.03612,0,0.03612,-0.03612,,,,
35883,590.121073,34.230.206.212,192.168.1.139,590.121073,590.121073,0,7.60E-05,-7.60E-05,0.000152,,,,
35884,590.121073,34.230.206.212,192.168.1.139,590.121149,590.121073,7.60E-05,0.126175,-0.126099,0.252274,,,,
35885,590.121149,192.168.1.139,34.230.206.212,590.247324,590.121149,0.126175,0.068896,0.057279,0.011617,,,,
35886,590.247324,34.230.206.212,192.168.1.139,590.31622,590.247324,0.068896,0,0.068896,-0.068896,,,,
35887,590.31622,192.168.1.139,34.230.206.212,590.31622,590.31622,0,9.40E-05,-9.40E-05,0.000188,,,,
35888,590.31622,192.168.1.139,34.230.206.212,590.316314,590.31622,9.40E-05,0.017905,-0.017811,0.035716,,,,
35889,590.316314,192.168.1.139,34.230.206.212,590.334219,590.316314,0.017905,0.029106,-0.011201,0.040307,,,,
35890,590.334219,192.168.1.158,239.255.255.250,590.363325,590.334219,0.029106,0.003882,0.025224,-0.021342,,,,
35891,590.363325,35.171.148.218,192.168.1.139,590.367207,590.363325,0.003882,0.005386,-0.001504,0.00689,,,,
35892,590.367207,35.171.148.218,192.168.1.139,590.372593,590.367207,0.005386,0.000103,0.005283,-0.00518,,,,
35893,590.372593,35.171.148.218,192.168.1.139,590.372696,590.372593,0.000103,0,0.000103,-0.000103,,,,
35894,590.372696,35.171.148.218,192.168.1.139,590.372696,590.372696,0,0,0,0,,,,
35895,590.372696,35.171.148.218,192.168.1.139,590.372696,590.372696,0,5.20E-05,-5.20E-05,0.000104,,,,
35896,590.372696,35.171.148.218,192.168.1.139,590.372748,590.372696,5.20E-05,0.214296,-0.214244,0.42854,,,,
35897,590.372748,192.168.1.139,35.171.148.218,590.587044,590.372748,0.214296,0.026964,0.187332,-0.160368,,,,
35898,590.587044,34.230.206.212,192.168.1.139,590.614008,590.587044,0.026964,0.003954,0.02301,-0.019056,,,,
35899,590.614008,34.230.206.212,192.168.1.139,590.617962,590.614008,0.003954,0,0.003954,-0.003954,,,,
35900,590.617962,34.230.206.212,192.168.1.139,590.617962,590.617962,0,0,0,0,,,,
35901,590.617962,34.230.206.212,192.168.1.139,590.617962,590.617962,0,6.50E-05,-6.50E-05,0.00013,,,,
35902,590.617962,34.230.206.212,192.168.1.139,590.618027,590.617962,6.50E-05,0.02665,-0.026585,0.053235,,,,
35903,590.618027,192.168.1.139,34.230.206.212,590.644677,590.618027,0.02665,0.114835,-0.088185,0.20302,,,,
35904,590.644677,192.168.1.158,239.255.255.250,590.759512,590.644677,0.114835,0.381265,-0.26643,0.647695,,,,
35905,590.759512,192.168.1.139,52.217.225.97,591.140777,590.759512,0.381265,0.121364,0.259901,-0.138537,,,,
